432.55	-2.00
432.82	17.00
433.08	4.00
433.35	-3.00
433.61	-10.00
433.88	-21.00
434.14	11.00
434.41	28.00
434.67	-1.00
434.94	15.00
435.20	4.00
435.47	16.00
435.73	15.00
436.00	26.00
436.26	-10.00
436.53	13.00
436.79	17.00
437.06	21.00
437.32	2.00
437.59	21.00
437.85	-13.00
438.12	-15.00
438.38	9.00
438.64	2.00
438.91	-12.00
439.17	1.00
439.44	5.00
439.70	15.00
439.97	7.00
440.23	3.00
440.50	5.00
440.76	13.00
441.03	29.00
441.29	27.00
441.56	31.00
441.82	1.00
442.09	2.00
442.35	3.00
442.62	-4.00
442.88	-16.00
443.15	2.00
443.41	24.00
443.68	-13.00
443.94	-17.00
444.21	24.00
444.47	-6.00
444.73	-17.00
445.00	7.00
445.26	16.00
445.53	39.00
445.79	7.00
446.06	5.00
446.32	-2.00
446.59	0.00
446.85	4.00
447.12	26.00
447.38	3.00
447.65	12.00
447.91	9.00
448.17	-8.00
448.44	12.00
448.70	4.00
448.97	-6.00
449.23	-7.00
449.50	12.00
449.76	1.00
450.03	8.00
450.29	3.00
450.55	4.00
450.82	0.00
451.08	20.00
451.35	5.00
451.61	21.00
451.88	3.00
452.14	21.00
452.41	1.00
452.67	-6.00
452.93	13.00
453.20	12.00
453.46	-1.00
453.73	16.00
453.99	-11.00
454.26	12.00
454.52	1.00
454.79	-1.00
455.05	32.00
455.31	15.00
455.58	-3.00
455.84	0.00
456.11	13.00
456.37	9.00
456.64	5.00
456.90	10.00
457.16	6.00
457.43	-2.00
457.69	10.00
457.96	-2.00
458.22	-15.00
458.49	-9.00
458.75	-5.00
459.01	14.00
459.28	-15.00
459.54	3.00
459.81	-8.00
460.07	2.00
460.33	-1.00
460.60	7.00
460.86	14.00
461.13	-11.00
461.39	21.00
461.66	34.00
461.92	14.00
462.18	0.00
462.45	11.00
462.71	27.00
462.98	20.00
463.24	-5.00
463.50	9.00
463.77	9.00
464.03	22.00
464.30	15.00
464.56	8.00
464.82	3.00
465.09	-10.00
465.35	22.00
465.62	12.00
465.88	18.00
466.14	11.00
466.41	-1.00
466.67	2.00
466.94	17.00
467.20	6.00
467.46	1.00
467.73	-21.00
467.99	-19.00
468.26	-20.00
468.52	16.00
468.78	18.00
469.05	8.00
469.31	17.00
469.57	20.00
469.84	17.00
470.10	11.00
470.37	15.00
470.63	-6.00
470.89	9.00
471.16	13.00
471.42	-2.00
471.69	-8.00
471.95	-8.00
472.21	-4.00
472.48	9.00
472.74	25.00
473.00	14.00
473.27	9.00
473.53	11.00
473.80	19.00
474.06	-4.00
474.32	6.00
474.59	8.00
474.85	-1.00
475.11	7.00
475.38	7.00
475.64	23.00
475.91	1.00
476.17	5.00
476.43	22.00
476.70	8.00
476.96	8.00
477.22	-5.00
477.49	3.00
477.75	12.00
478.01	5.00
478.28	2.00
478.54	19.00
478.80	9.00
479.07	21.00
479.33	-13.00
479.60	-7.00
479.86	6.00
480.12	18.00
480.39	21.00
480.65	-10.00
480.91	4.00
481.18	12.00
481.44	11.00
481.70	20.00
481.97	13.00
482.23	-1.00
482.49	-1.00
482.76	5.00
483.02	12.00
483.28	17.00
483.55	30.00
483.81	-7.00
484.07	-19.00
484.34	7.00
484.60	31.00
484.86	27.00
485.13	8.00
485.39	-18.00
485.65	6.00
485.92	10.00
486.18	15.00
486.44	-7.00
486.71	10.00
486.97	-18.00
487.23	24.00
487.50	12.00
487.76	3.00
488.02	-2.00
488.29	-2.00
488.55	10.00
488.81	-2.00
489.08	-4.00
489.34	21.00
489.60	-2.00
489.87	-7.00
490.13	18.00
490.39	-21.00
490.66	-12.00
490.92	-7.00
491.18	-3.00
491.45	10.00
491.71	9.00
491.97	18.00
492.23	22.00
492.50	-8.00
492.76	1.00
493.02	-4.00
493.29	7.00
493.55	-6.00
493.81	10.00
494.08	12.00
494.34	2.00
494.60	-3.00
494.87	4.00
495.13	15.00
495.39	31.00
495.65	1.00
495.92	3.00
496.18	3.00
496.44	-9.00
496.71	-1.00
496.97	24.00
497.23	-8.00
497.50	-4.00
497.76	16.00
498.02	-6.00
498.28	4.00
498.55	14.00
498.81	27.00
499.07	9.00
499.34	13.00
499.60	21.00
499.86	1.00
500.12	-9.00
500.39	4.00
500.65	12.00
500.91	18.00
501.18	7.00
501.44	21.00
501.70	19.00
501.96	1.00
502.23	5.00
502.49	10.00
502.75	17.00
503.02	15.00
503.28	14.00
503.54	12.00
503.80	8.00
504.07	5.00
504.33	6.00
504.59	24.00
504.85	-2.00
505.12	-10.00
505.38	-3.00
505.64	-1.00
505.91	10.00
506.17	23.00
506.43	12.00
506.69	8.00
506.96	10.00
507.22	-4.00
507.48	4.00
507.74	11.00
508.01	2.00
508.27	7.00
508.53	9.00
508.79	-3.00
509.06	11.00
509.32	36.00
509.58	14.00
509.84	-4.00
510.11	-2.00
510.37	6.00
510.63	-13.00
510.89	20.00
511.16	-21.00
511.42	-5.00
511.68	10.00
511.94	3.00
512.21	8.00
512.47	-9.00
512.73	11.00
512.99	-1.00
513.26	15.00
513.52	4.00
513.78	6.00
514.04	1.00
514.31	1.00
514.57	6.00
514.83	-16.00
515.09	2.00
515.36	32.00
515.62	-12.00
515.88	21.00
516.14	14.00
516.41	-2.00
516.67	16.00
516.93	-15.00
517.19	14.00
517.45	-1.00
517.72	30.00
517.98	7.00
518.24	6.00
518.50	7.00
518.77	6.00
519.03	14.00
519.29	27.00
519.55	15.00
519.81	5.00
520.08	3.00
520.34	-4.00
520.60	20.00
520.86	15.00
521.13	3.00
521.39	1.00
521.65	-2.00
521.91	9.00
522.17	-13.00
522.44	-5.00
522.70	0.00
522.96	2.00
523.22	7.00
523.48	9.00
523.75	10.00
524.01	33.00
524.27	18.00
524.53	15.00
524.80	16.00
525.06	9.00
525.32	2.00
525.58	5.00
525.84	24.00
526.11	2.00
526.37	17.00
526.63	14.00
526.89	4.00
527.15	-16.00
527.42	-8.00
527.68	12.00
527.94	-7.00
528.20	18.00
528.46	4.00
528.72	18.00
528.99	-4.00
529.25	10.00
529.51	4.00
529.77	18.00
530.03	26.00
530.30	11.00
530.56	11.00
530.82	4.00
531.08	-9.00
531.34	-5.00
531.61	-6.00
531.87	-1.00
532.13	18.00
532.39	14.00
532.65	23.00
532.91	9.00
533.18	8.00
533.44	5.00
533.70	22.00
533.96	12.00
534.22	3.00
534.48	11.00
534.75	-2.00
535.01	16.00
535.27	34.00
535.53	41.00
535.79	4.00
536.06	3.00
536.32	8.00
536.58	-11.00
536.84	21.00
537.10	-7.00
537.36	12.00
537.63	0.00
537.89	-3.00
538.15	8.00
538.41	-26.00
538.67	13.00
538.93	2.00
539.19	-7.00
539.46	-21.00
539.72	-4.00
539.98	10.00
540.24	10.00
540.50	37.00
540.76	3.00
541.03	-1.00
541.29	1.00
541.55	-5.00
541.81	18.00
542.07	7.00
542.33	6.00
542.59	7.00
542.86	-9.00
543.12	15.00
543.38	6.00
543.64	7.00
543.90	-7.00
544.16	3.00
544.42	-5.00
544.69	14.00
544.95	23.00
545.21	0.00
545.47	16.00
545.73	-12.00
545.99	-21.00
546.25	-8.00
546.52	8.00
546.78	16.00
547.04	6.00
547.30	-8.00
547.56	3.00
547.82	22.00
548.08	5.00
548.34	11.00
548.61	14.00
548.87	1.00
549.13	13.00
549.39	12.00
549.65	7.00
549.91	-2.00
550.17	-6.00
550.43	1.00
550.70	-14.00
550.96	16.00
551.22	13.00
551.48	1.00
551.74	-21.00
552.00	3.00
552.26	17.00
552.52	19.00
552.78	7.00
553.05	-6.00
553.31	11.00
553.57	13.00
553.83	6.00
554.09	29.00
554.35	17.00
554.61	13.00
554.87	15.00
555.13	34.00
555.40	-5.00
555.66	13.00
555.92	9.00
556.18	38.00
556.44	7.00
556.70	18.00
556.96	24.00
557.22	9.00
557.48	1.00
557.74	8.00
558.01	5.00
558.27	-7.00
558.53	9.00
558.79	-7.00
559.05	0.00
559.31	6.00
559.57	17.00
559.83	27.00
560.09	7.00
560.35	11.00
560.61	25.00
560.88	13.00
561.14	8.00
561.40	8.00
561.66	19.00
561.92	30.00
562.18	21.00
562.44	14.00
562.70	22.00
562.96	-19.00
563.22	1.00
563.48	2.00
563.74	9.00
564.01	7.00
564.27	-7.00
564.53	4.00
564.79	13.00
565.05	-7.00
565.31	4.00
565.57	-15.00
565.83	-8.00
566.09	-9.00
566.35	6.00
566.61	2.00
566.87	12.00
567.13	25.00
567.39	18.00
567.65	-7.00
567.92	17.00
568.18	22.00
568.44	18.00
568.70	4.00
568.96	-10.00
569.22	3.00
569.48	3.00
569.74	24.00
570.00	4.00
570.26	-4.00
570.52	17.00
570.78	22.00
571.04	14.00
571.30	-5.00
571.56	-15.00
571.82	-1.00
572.08	4.00
572.34	9.00
572.61	-9.00
572.87	-18.00
573.13	-2.00
573.39	13.00
573.65	18.00
573.91	-6.00
574.17	-2.00
574.43	19.00
574.69	21.00
574.95	15.00
575.21	-4.00
575.47	17.00
575.73	22.00
575.99	18.00
576.25	-4.00
576.51	-5.00
576.77	-5.00
577.03	11.00
577.29	14.00
577.55	20.00
577.81	21.00
578.07	-3.00
578.33	-1.00
578.59	36.00
578.85	4.00
579.11	-10.00
579.37	-5.00
579.63	4.00
579.89	16.00
580.16	26.00
580.42	5.00
580.68	23.00
580.94	6.00
581.20	20.00
581.46	-2.00
581.72	-12.00
581.98	-2.00
582.24	20.00
582.50	-11.00
582.76	2.00
583.02	-4.00
583.28	19.00
583.54	6.00
583.80	7.00
584.06	4.00
584.32	21.00
584.58	5.00
584.84	-4.00
585.10	-8.00
585.36	-11.00
585.62	16.00
585.88	-7.00
586.14	20.00
586.40	10.00
586.66	-7.00
586.92	16.00
587.18	13.00
587.44	0.00
587.70	-2.00
587.96	11.00
588.22	2.00
588.48	25.00
588.74	-18.00
589.00	15.00
589.26	6.00
589.52	4.00
589.78	25.00
590.04	22.00
590.30	10.00
590.56	9.00
590.82	12.00
591.08	8.00
591.34	-2.00
591.60	13.00
591.86	10.00
592.12	-8.00
592.38	1.00
592.64	-2.00
592.90	-11.00
593.15	1.00
593.41	17.00
593.67	17.00
593.93	-7.00
594.19	15.00
594.45	19.00
594.71	21.00
594.97	4.00
595.23	28.00
595.49	11.00
595.75	10.00
596.01	-2.00
596.27	-4.00
596.53	8.00
596.79	11.00
597.05	17.00
597.31	4.00
597.57	7.00
597.83	11.00
598.09	20.00
598.35	16.00
598.61	24.00
598.87	18.00
599.13	28.00
599.39	4.00
599.65	15.00
599.91	18.00
600.17	14.00
600.43	3.00
600.68	-4.00
600.94	6.00
601.20	7.00
601.46	23.00
601.72	6.00
601.98	6.00
602.24	18.00
602.50	24.00
602.76	21.00
603.02	-22.00
603.28	0.00
603.54	-1.00
603.80	-4.00
604.06	9.00
604.32	0.00
604.58	14.00
604.84	6.00
605.10	17.00
605.35	10.00
605.61	-8.00
605.87	22.00
606.13	7.00
606.39	9.00
606.65	0.00
606.91	9.00
607.17	7.00
607.43	26.00
607.69	13.00
607.95	-3.00
608.21	0.00
608.47	18.00
608.73	23.00
608.99	5.00
609.24	-10.00
609.50	5.00
609.76	3.00
610.02	-3.00
610.28	10.00
610.54	17.00
610.80	-4.00
611.06	-3.00
611.32	18.00
611.58	-3.00
611.84	1.00
612.10	-6.00
612.35	14.00
612.61	6.00
612.87	0.00
613.13	3.00
613.39	14.00
613.65	0.00
613.91	10.00
614.17	-1.00
614.43	10.00
614.69	4.00
614.95	18.00
615.20	-10.00
615.46	25.00
615.72	2.00
615.98	13.00
616.24	1.00
616.50	13.00
616.76	-8.00
617.02	-3.00
617.28	-5.00
617.54	23.00
617.79	7.00
618.05	8.00
618.31	13.00
618.57	-9.00
618.83	11.00
619.09	13.00
619.35	23.00
619.61	11.00
619.87	-7.00
620.12	21.00
620.38	14.00
620.64	9.00
620.90	7.00
621.16	9.00
621.42	-5.00
621.68	15.00
621.94	9.00
622.20	22.00
622.45	8.00
622.71	3.00
622.97	4.00
623.23	27.00
623.49	0.00
623.75	-2.00
624.01	15.00
624.27	20.00
624.52	14.00
624.78	11.00
625.04	23.00
625.30	22.00
625.56	1.00
625.82	16.00
626.08	2.00
626.34	17.00
626.59	34.00
626.85	-2.00
627.11	6.00
627.37	4.00
627.63	-8.00
627.89	24.00
628.15	12.00
628.40	-2.00
628.66	-14.00
628.92	-4.00
629.18	16.00
629.44	7.00
629.70	3.00
629.96	6.00
630.21	20.00
630.47	7.00
630.73	10.00
630.99	11.00
631.25	22.00
631.51	23.00
631.77	9.00
632.02	11.00
632.28	12.00
632.54	2.00
632.80	0.00
633.06	3.00
633.32	9.00
633.57	3.00
633.83	0.00
634.09	25.00
634.35	17.00
634.61	16.00
634.87	8.00
635.12	-7.00
635.38	15.00
635.64	12.00
635.90	15.00
636.16	32.00
636.42	2.00
636.67	20.00
636.93	5.00
637.19	22.00
637.45	0.00
637.71	18.00
637.97	-10.00
638.22	-10.00
638.48	7.00
638.74	14.00
639.00	6.00
639.26	7.00
639.52	3.00
639.77	0.00
640.03	20.00
640.29	37.00
640.55	23.00
640.81	-11.00
641.07	7.00
641.32	18.00
641.58	-4.00
641.84	-6.00
642.10	-2.00
642.36	2.00
642.61	-7.00
642.87	4.00
643.13	8.00
643.39	1.00
643.65	12.00
643.90	18.00
644.16	4.00
644.42	4.00
644.68	-19.00
644.94	29.00
645.19	-4.00
645.45	32.00
